Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1096.2721,26.2961,26.2160,0.0801,2.2977,26.2880,2.5693,23.7187,58.7840,16.6910,39.1422,1096.2721,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1122.5682,36.5619,36.4852,0.0767,2.2975,36.4486,2.5593,33.8893,49.1789,33.3529,9.6051,1122.5682,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1159.1301,35.6412,35.5169,0.1243,2.1922,36.0505,2.6431,33.4074,45.9699,49.9371,3.2090,1159.1301,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1194.7713,39.4840,39.4002,0.0838,2.6058,39.2980,2.5909,36.7071,60.2658,16.6595,-14.2959,1194.7713,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1234.2553,22.6352,22.5610,0.0742,2.4243,22.4746,2.5049,19.9697,37.4413,16.6615,22.8245,1234.2553,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1256.8905,18.8715,18.8137,0.0578,2.2682,18.9701,2.5897,16.3804,31.4676,33.4074,5.9737,1256.8905,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1275.7620,38.4812,38.3880,0.0932,2.3712,38.6895,2.6535,36.0360,46.0035,49.9210,-14.5359,1275.7620,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1314.2432,35.1738,35.0806,0.0932,2.5842,35.1423,2.6231,32.5192,57.4433,16.7481,-11.4398,1314.2432,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1349.4170,31.0050,30.9194,0.0856,2.5571,30.9229,2.5866,28.3363,39.0176,83.2758,18.4257,1349.4170,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1380.4220,59.0762,58.9663,0.1099,2.4795,59.0555,2.6600,56.3955,91.2884,16.7182,-52.2708,1380.4220,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1439.4982,36.0239,35.9108,0.1131,2.4707,36.0098,2.6197,33.3901,48.9304,33.3309,42.3580,1439.4982,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1475.5221,38.3516,38.2553,0.0963,2.4630,38.2838,2.5817,35.7021,46.2374,83.2736,2.6930,1475.5221,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1513.8737,61.5699,61.4336,0.1363,2.3999,61.3544,2.5417,58.8127,91.1594,16.7043,-44.9220,1513.8737,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1575.4436,27.5663,27.4823,0.0840,2.1980,27.8399,2.5864,25.2535,46.2938,50.0750,44.8656,1575.4436,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1603.0099,34.3886,34.3093,0.0793,2.4789,35.2660,3.4488,31.8172,68.8025,33.2666,-22.5087,1603.0099,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1637.3985,61.3316,61.1976,0.1340,3.3634,60.2738,2.5909,57.6829,67.6805,33.3141,1.1220,1637.3985,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1698.7301,24.9282,24.8486,0.0796,2.3203,24.9784,2.4518,22.5266,39.6630,50.0240,28.0175,1698.7301,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1723.6583,30.7478,30.6856,0.0622,2.3785,31.7404,3.4174,28.3230,64.7588,16.5965,-25.0958,1723.6583,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1754.4061,27.0664,27.0022,0.0642,3.3748,26.2273,2.4039,23.8234,50.6075,33.3683,14.1513,1754.4061,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1781.4725,31.2068,31.1360,0.0708,2.5403,31.4226,2.6623,28.7603,56.9094,16.6970,-6.3019,1781.4725,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1812.6793,22.6930,22.6335,0.0595,2.7605,22.5737,2.5681,20.0056,42.3996,49.9231,14.5098,1812.6793,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1835.3723,41.0178,40.9448,0.0730,2.6460,40.4864,2.3276,38.1588,69.6297,16.7406,-27.2301,1835.3723,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1876.3901,37.0677,36.9942,0.0735,2.1191,37.0728,2.3339,34.7389,45.3525,49.9994,24.2772,1876.3901,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1913.4578,37.5656,37.4926,0.0730,2.1286,37.5303,2.3238,35.2065,58.2842,33.2711,-12.9317,1913.4578,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1951.0234,30.6405,30.5816,0.0589,2.0980,30.6615,2.3104,28.3511,53.9897,66.6998,4.2945,1951.0234,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,1981.6639,71.2255,70.9403,0.2852,2.1381,71.2385,2.6729,68.5656,90.0490,33.2997,-36.0593,1981.6639,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2052.8894,26.1651,26.0908,0.0743,2.1585,26.0852,2.2484,23.8368,52.1232,16.6693,37.9258,2052.8894,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2079.0545,8.4774,8.4248,0.0526,2.0829,10.4365,4.2187,6.2178,42.6274,16.6674,9.4958,2079.0545,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2087.5319,27.0397,26.9789,0.0608,4.0469,25.2579,2.4668,22.7911,50.8174,33.3471,-8.1900,2087.5319,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2114.5716,42.0755,42.0148,0.0607,2.2697,42.1535,2.5558,39.5977,57.1248,50.0356,-6.3074,2114.5716,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2156.6471,38.2272,38.1561,0.0711,2.3702,38.1632,2.5844,35.5788,65.0849,16.5865,-7.9601,2156.6471,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2194.8743,37.5616,37.4880,0.0736,2.3108,37.7996,2.4924,35.3072,43.4442,50.0705,21.6407,2194.8743,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2232.4359,42.6726,42.6104,0.0622,2.5541,42.7111,2.5846,40.1265,55.9531,50.0048,-12.5089,2232.4359,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2275.1085,38.7891,38.7116,0.0775,2.5975,38.6116,2.4986,36.1130,63.2853,16.6691,-7.3322,2275.1085,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2313.8976,8.7574,8.6602,0.0972,2.4251,10.3167,4.1382,6.1785,41.1653,16.5932,22.1200,2313.8976,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2322.6550,30.1975,30.1242,0.0733,3.9905,28.5073,2.4950,26.0123,49.0011,33.3194,-7.8358,2322.6550,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2352.8525,30.9500,30.8881,0.0619,2.3163,31.0323,2.5617,28.4706,52.1230,50.0136,-3.1219,2352.8525,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2383.8025,46.2625,46.2019,0.0606,2.4035,46.1924,2.5516,43.6408,71.1866,16.6882,-19.0636,2383.8025,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2430.0650,15.3619,15.3053,0.0566,2.3392,15.2072,2.2229,12.9843,41.6123,16.6371,29.5743,2430.0650,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2445.4269,30.5352,30.4764,0.0588,2.1898,30.7887,2.4895,28.2992,42.8875,49.9939,-1.2752,2445.4269,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2475.9621,39.1001,39.0334,0.0667,2.4487,38.7927,2.2482,36.5445,62.3462,33.3332,-19.4587,2475.9621,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2515.0622,39.3601,39.2634,0.0967,2.1588,39.7823,2.7726,37.0097,56.5793,33.3321,5.7669,2515.0622,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2554.4223,40.5101,40.4554,0.0547,2.5852,40.2391,2.5325,37.7066,50.5513,50.0144,6.0280,2554.4223,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2594.9324,37.5335,37.4630,0.0705,2.3192,37.4653,2.4984,34.9669,60.0556,33.3252,-9.5043,2594.9324,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2632.4659,43.0226,42.9584,0.0642,2.2556,43.1981,2.5209,40.6772,55.8473,33.3193,4.2083,2632.4659,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2675.4885,40.0501,39.9858,0.0643,2.4354,40.0092,2.5080,37.5012,46.1440,66.6897,9.7033,2675.4885,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2715.5386,37.7840,37.7282,0.0558,2.3998,37.7144,2.4914,35.2230,72.7836,16.6404,-26.6396,2715.5386,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2753.3226,42.1499,42.0677,0.0822,2.3352,42.0721,2.5121,39.5600,51.6400,50.0057,21.1436,2753.3226,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2795.4725,38.5761,38.5167,0.0594,2.2624,38.7638,2.5025,36.2613,59.4958,33.3322,-7.8558,2795.4725,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2834.0486,39.8374,39.7643,0.0731,2.4545,39.7864,2.5065,37.2799,54.2519,33.3212,5.2439,2834.0486,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2873.8860,34.6713,34.5979,0.0734,2.4074,34.5943,2.5238,32.0705,47.7357,50.0764,6.5162,2873.8860,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2908.5573,30.1729,30.0989,0.0740,2.3345,30.4740,2.9241,27.5499,63.1408,50.0131,-15.4051,2908.5573,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2938.7302,56.8405,56.7435,0.0970,2.6398,56.6587,2.5829,54.0758,82.9810,16.6267,-19.8402,2938.7302,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2995.5707,21.0832,20.9882,0.0950,2.4688,20.9691,2.5632,18.4059,42.7672,33.2924,40.2138,2995.5707,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3016.6539,21.8981,21.8304,0.0677,2.3596,22.6659,3.4613,19.2046,54.9764,16.7300,-12.2092,3016.6539,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3038.5520,34.5880,34.5304,0.0576,3.1314,33.8746,2.7239,31.1507,49.8083,33.3330,5.1681,3038.5520,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3073.1400,34.0735,33.9716,0.1019,2.4224,34.1321,2.5878,31.5443,48.5533,66.6950,1.2550,3073.1400,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3107.2135,46.6654,46.5929,0.0725,2.4855,47.9670,3.9919,43.9751,81.1748,16.6268,-32.6215,3107.2135,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3153.8789,31.1121,31.0548,0.0573,3.7911,29.6798,2.5886,27.0912,51.1362,16.6763,30.0386,3153.8789,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3184.9910,30.3227,30.2373,0.0854,2.3630,30.4199,2.5771,27.8428,36.7004,66.6254,14.4358,3184.9910,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3215.3137,46.7362,46.6788,0.0574,2.4646,46.7513,2.6048,44.1465,73.0031,16.6262,-36.3027,3215.3137,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3262.0499,30.6776,30.6039,0.0737,2.4842,30.5328,2.5973,27.9355,42.8931,16.7403,30.1100,3262.0499,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3292.7275,21.2915,21.2319,0.0596,2.3439,21.2107,2.5717,18.6390,28.9558,49.9969,13.9373,3292.7275,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3314.0190,43.3462,43.2572,0.0890,2.2677,43.5011,2.5389,40.9622,57.6612,33.3348,-28.7054,3314.0190,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3357.3652,27.4398,27.3812,0.0586,2.4273,27.4163,2.5750,24.8413,47.6498,33.3342,10.0114,3357.3652,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3384.8050,46.5153,46.4553,0.0600,2.4086,46.4100,2.5961,43.8139,53.5442,66.5834,-5.8944,3384.8050,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3431.3203,43.2656,43.2116,0.0540,2.3079,43.3678,2.5271,40.8407,73.6123,16.7455,-20.0681,3431.3203,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3474.5859,39.4707,39.3969,0.0738,2.4143,39.3913,2.5640,36.8273,47.0922,50.0045,26.5201,3474.5859,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3514.0566,39.6608,39.5884,0.0724,2.3399,39.5842,2.6065,36.9777,57.6260,49.9913,-10.5338,3514.0566,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3553.7174,40.3316,40.2363,0.0953,2.2679,40.4681,2.5686,37.8995,67.9565,16.5923,-10.3305,3553.7174,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3594.0490,38.0917,38.0171,0.0746,2.4087,38.0411,2.6039,35.4372,44.2172,50.0015,23.7393,3594.0490,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3632.1407,30.3576,30.2986,0.0590,2.3627,30.3034,2.6193,27.6841,56.1270,33.4002,-11.9098,3632.1407,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3662.4983,32.4834,32.3845,0.0989,2.3132,32.6707,2.6061,30.0646,59.1696,33.3345,-3.0426,3662.4983,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3694.9817,44.9720,44.8971,0.0749,2.5048,44.7954,2.5717,42.2237,60.0207,49.9968,-0.8511,3694.9817,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3739.9537,46.8009,46.7149,0.0860,2.3327,46.7060,2.5917,44.1143,65.0455,33.2310,-5.0248,3739.9537,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3786.7546,30.5572,30.4971,0.0601,2.2417,30.7592,2.5905,28.1687,51.4756,33.4352,13.5699,3786.7546,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3817.3118,45.9763,45.9005,0.0758,2.4476,45.9447,2.6641,43.2806,54.3536,66.6239,-2.8780,3817.3118,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3863.2881,56.0366,55.9539,0.0827,2.4206,55.8550,2.6929,53.1621,75.0012,33.3047,-20.6476,3863.2881,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3919.3247,30.4207,30.3260,0.0947,2.2486,30.5829,2.5836,27.9993,52.2693,16.6608,22.7319,3919.3247,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3949.7454,23.5624,23.4826,0.0798,2.4205,23.4396,2.5746,20.8650,38.5094,16.7308,13.7599,3949.7454,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3973.3078,23.1442,23.0854,0.0588,2.3023,23.1909,2.6656,20.5253,31.6778,50.0038,6.8316,3973.3078,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3996.4520,37.8457,37.7618,0.0839,2.3762,37.9279,2.5795,35.3484,58.5374,33.3310,-26.8596,3996.4520,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4034.2977,30.7838,30.7263,0.0575,2.4630,30.7419,2.6049,28.1370,54.0227,33.3344,4.5147,4034.2977,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4065.0815,47.2557,47.1977,0.0580,2.4255,47.1544,2.5618,44.5926,56.5733,66.5925,-2.5506,4065.0815,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4112.3372,40.6675,40.5822,0.0853,2.3288,40.8026,2.5885,38.2141,75.9101,16.7339,-19.3368,4112.3372,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4153.0047,36.3166,36.2184,0.0982,2.4685,36.3564,2.6494,33.7070,51.9765,50.0034,23.9336,4153.0047,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4189.3213,44.8606,44.7781,0.0825,2.5121,44.7703,2.6048,42.1655,65.6633,16.5660,-13.6868,4189.3213,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4234.1819,32.3292,32.2568,0.0724,2.4265,32.2643,2.6104,29.6539,37.3687,33.4326,28.2946,4234.1819,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4266.5111,30.8258,30.7506,0.0752,2.3655,30.7880,2.6205,28.1675,38.4721,66.5720,-1.1034,4266.5111,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4297.3369,47.2681,47.1658,0.1023,2.3317,47.4637,2.5888,44.8749,74.2183,33.3493,-35.7462,4297.3369,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4344.6050,46.0608,45.9986,0.0622,2.5313,46.0736,2.5649,43.5087,60.2995,50.0643,13.9188,4344.6050,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4390.6658,52.1939,52.0970,0.0969,2.5488,52.0348,2.5455,49.4893,64.3030,66.7386,-4.0035,4390.6658,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4442.8597,52.6172,52.4155,0.2017,2.4008,52.3507,2.5720,49.7787,78.8477,66.5652,-14.5447,4442.8597,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4495.4769,69.4214,69.3188,0.1026,2.1557,69.4770,2.5683,66.9087,92.7957,16.7099,-13.9480,4495.4769,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4564.8983,34.2075,34.1232,0.0843,2.2223,34.3834,2.5908,31.7926,40.0842,33.2061,52.7115,4564.8983,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4599.1058,33.7542,33.6954,0.0588,2.4028,33.7471,2.5785,31.1686,39.0828,66.7064,1.0014,4599.1058,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4632.8600,37.7872,37.7291,0.0581,2.4003,38.8177,3.5819,35.2358,72.0350,16.7345,-32.9522,4632.8600,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4670.6472,29.8064,29.7480,0.0584,3.4349,28.7740,2.5491,26.2249,50.9823,33.3006,21.0527,4670.6472,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4700.4536,47.7169,47.6443,0.0726,2.4074,47.7949,2.6219,45.1730,54.4765,66.6943,-3.4942,4700.4536,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4748.1705,46.1521,46.0482,0.1039,2.4897,46.1456,2.5837,43.5619,73.4539,16.5730,-18.9774,4748.1705,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4794.3226,15.9472,15.8745,0.0727,2.4880,15.6862,2.3146,13.3716,43.8748,16.7572,29.5791,4794.3226,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4810.2698,27.5963,27.5032,0.0931,2.2317,27.9224,2.6061,25.3163,44.6848,33.3325,-0.8100,4810.2698,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4837.8661,34.7856,34.7116,0.0740,2.5623,34.6631,2.4381,32.2250,50.4210,50.0095,-5.7362,4837.8661,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4872.6517,29.6989,29.6358,0.0631,2.4444,29.7394,2.3598,27.3796,65.6449,16.6855,-15.2239,4872.6517,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4902.3506,31.4168,31.3247,0.0921,2.4898,31.5335,2.5188,29.0147,52.6315,16.5384,13.0134,4902.3506,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4933.7674,23.7561,23.6983,0.0578,2.6115,23.7848,2.5700,21.2148,37.7531,50.0643,14.8784,4933.7674,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4957.5235,36.3790,36.3230,0.0560,2.6448,36.3960,2.5880,33.8080,64.0613,33.2981,-26.3082,4957.5235,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4993.9025,31.9855,31.9272,0.0583,2.6662,31.9260,2.5330,29.3930,60.9804,33.3937,3.0809,4993.9025,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5025.8880,30.5633,30.5019,0.0614,2.6118,30.4837,2.4652,28.0185,62.3886,50.0052,-1.4082,5025.8880,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5056.4513,46.0424,45.9819,0.0605,2.5367,46.1014,2.5247,43.5767,81.8305,33.3011,-19.4419,5056.4513,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5102.4937,47.5339,47.4571,0.0768,2.5983,47.5646,2.5859,44.9787,69.0892,50.0294,12.7413,5102.4937,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5150.0276,44.3072,44.2270,0.0802,2.6336,44.3046,2.5770,41.7276,71.5847,33.3314,-2.4955,5150.0276,NA,NA,NA
