Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,643.8456,16.8696,16.7432,0.1264,1.5006,15.9123,0.4919,15.4204,48.9751,16.6661,-0.0980,643.8456,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,660.7152,16.2962,16.1664,0.1298,1.7206,15.1305,0.5112,14.6193,48.7716,16.6260,0.2035,660.7152,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,677.0114,17.0416,16.8791,0.1625,1.7193,15.9032,0.7412,15.1620,49.1014,16.6992,-0.3298,677.0114,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,694.0530,36.9063,36.7970,0.1093,33.5720,3.9201,0.7831,3.1370,48.7590,16.5936,0.3424,694.0530,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,730.9593,8.1929,8.1195,0.0734,7.0062,1.8340,0.8939,0.9401,28.4463,16.7474,20.3127,730.9593,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,739.1522,4.9130,4.8376,0.0754,1.0229,4.3280,0.9470,3.3810,37.0008,16.5982,-8.5545,739.1522,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,744.0652,17.8821,17.8145,0.0676,1.0474,17.3213,0.6289,16.6924,48.6860,16.6365,-11.6852,744.0652,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,761.9473,16.2912,16.1972,0.0940,15.6997,1.1763,0.4634,0.7129,47.4404,16.6652,1.2456,761.9473,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,778.2385,15.5651,15.4822,0.0829,1.8533,14.2450,0.5924,13.6526,47.8144,16.7641,-0.3740,778.2385,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,793.8036,16.7660,16.6803,0.0857,0.5332,16.5487,0.2982,16.2505,49.0134,16.6077,-1.1990,793.8036,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,810.5696,16.5655,16.4821,0.0834,0.7761,16.1485,0.4433,15.7052,48.8551,16.6965,0.1583,810.5696,NA,NA,NA
