Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1673.4149,150.8592,150.7985,0.0607,0.6013,153.1175,2.9056,150.2119,NA,NA,NA,NA,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1824.2741,1.7474,1.6942,0.0532,2.8596,0.7086,0.7049,0.0037,31.5522,16.7638,17.4084,1824.2741,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1826.0215,13.7716,13.6891,0.0825,14.2031,0.9724,0.9689,0.0035,46.5686,16.6014,-15.0164,1826.0215,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1839.7931,16.7674,16.6751,0.0923,16.8228,0.7591,0.7418,0.0173,49.3984,16.7211,-2.8298,1839.7931,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1856.5605,16.7986,16.7155,0.0831,16.9976,0.7980,0.7937,0.0043,49.3521,16.6709,0.0463,1856.5605,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1873.3591,16.5521,16.4590,0.0931,16.5369,0.7387,0.7347,0.0040,49.2244,16.5723,0.1277,1873.3591,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1889.9112,16.6308,16.5480,0.0828,16.7158,0.7223,0.7185,0.0038,49.2446,16.7164,-0.0202,1889.9112,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1906.5420,16.7386,16.6508,0.0878,16.8642,0.6974,0.6855,0.0119,49.3302,16.6887,-0.0856,1906.5420,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1923.2806,16.6816,16.5504,0.1312,16.7368,0.7372,0.7337,0.0035,49.2803,16.6068,0.0499,1923.2806,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1939.9622,16.6425,16.5471,0.0954,16.7250,0.7594,0.7550,0.0044,49.2055,16.7543,0.0748,1939.9622,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1956.6047,16.5935,16.5066,0.0869,16.6453,0.6938,0.6896,0.0042,49.3173,16.6581,-0.1118,1956.6047,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1973.1982,16.6279,16.5495,0.0784,16.6872,0.6747,0.6708,0.0039,49.3819,16.6153,-0.0646,1973.1982,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,1989.8261,16.8194,16.7524,0.0670,16.7844,0.6102,0.6066,0.0036,49.3693,16.7252,0.0126,1989.8261,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2006.6455,16.5887,16.5215,0.0672,17.1506,0.9422,0.9395,0.0027,49.2751,16.6841,0.0942,2006.6455,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2023.2342,16.7486,16.6659,0.0827,16.7872,0.7160,0.7121,0.0039,49.3705,16.6062,-0.0954,2023.2342,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2039.9828,16.8628,16.7885,0.0743,16.9040,0.7012,0.6973,0.0039,49.2281,16.6307,0.1424,2039.9828,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2056.8456,16.3681,16.2702,0.0979,16.4539,0.7017,0.6965,0.0052,48.9960,16.6348,0.2321,2056.8456,NA,NA,NA
