Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2520.4719,46.9214,46.7401,0.1813,0.6512,47.0790,0.5758,46.5032,58.9055,66.6935,294.5501,2520.4719,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2567.3933,46.7161,46.5229,0.1932,0.8274,47.1274,0.5940,46.5334,78.6776,16.6303,-19.7721,2567.3933,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2614.1094,31.3605,31.1657,0.1948,1.2279,30.9731,0.4580,30.5151,48.5918,283.2381,30.0858,2614.1094,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2645.4699,278.8702,278.8089,0.0613,0.8589,278.4154,0.4085,278.0069,300.4694,50.0007,-251.8776,2645.4699,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2924.3401,45.6919,45.6014,0.0905,0.4084,45.6949,0.2805,45.4144,71.5999,50.0122,228.8695,2924.3401,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,2970.0320,46.2115,46.1210,0.0905,0.4208,46.3116,0.3105,46.0011,75.9202,50.0252,-4.3203,2970.0320,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3016.2435,47.9509,47.8058,0.1451,0.5307,47.9751,0.3414,47.6337,79.7339,266.6886,-3.8137,3016.2435,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3064.1944,264.4136,264.1891,0.2245,0.5676,266.3388,0.6251,265.7137,298.4716,16.6777,-218.7377,3064.1944,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3328.6080,29.8675,29.6842,0.1833,2.4813,28.2272,0.5934,27.6338,50.7357,50.0022,247.7359,3328.6080,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3358.4755,45.8021,45.6183,0.1838,0.8593,45.9257,0.5781,45.3476,70.8704,33.3311,-20.1347,3358.4755,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3404.2776,45.5701,45.3915,0.1786,1.0008,45.2107,0.6048,44.6059,58.3994,416.6516,12.4710,3404.2776,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3449.8477,405.7423,405.5349,0.2074,0.6414,405.9994,0.6896,405.3098,429.4809,33.3088,-371.0815,3449.8477,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3855.5900,30.4467,30.2560,0.1907,0.9169,30.4437,0.5778,29.8659,57.0474,33.3264,372.4335,3855.5900,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3886.0367,29.2583,29.0668,0.1915,0.9321,29.2271,0.5873,28.6398,59.9271,33.3442,-2.8797,3886.0367,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3915.2950,32.0279,31.8435,0.1844,0.9193,32.1278,0.6341,31.4937,64.0130,33.3275,-4.0859,3915.2950,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3947.3229,32.4918,32.2962,0.1956,1.0074,32.6960,0.6499,32.0461,65.3126,16.6874,-1.2996,3947.3229,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,3979.8147,31.7180,31.5373,0.1807,1.1959,31.3613,0.4832,30.8781,49.5082,50.0011,15.8044,3979.8147,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4011.5327,45.4190,45.2315,0.1875,0.8557,45.4010,0.5931,44.8079,67.7913,49.9742,-18.2831,4011.5327,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4056.9517,46.3710,45.6519,0.7191,0.8558,46.3590,0.4779,45.8811,72.3465,33.3716,-4.5552,4056.9517,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4103.3227,30.3018,30.1130,0.1888,0.8326,30.3765,0.7355,29.6410,59.3471,49.9812,12.9994,4103.3227,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4133.6245,46.5835,46.3957,0.1878,0.9263,46.9667,0.5313,46.4354,79.0265,16.6627,-19.6794,4133.6245,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4180.2080,29.9303,29.7355,0.1948,1.2984,29.4913,0.6340,28.8573,49.1057,49.9990,29.9208,4180.2080,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4210.1383,45.8724,45.6884,0.1840,0.8776,45.7171,0.4622,45.2549,69.1744,133.1498,-20.0687,4210.1383,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4256.0107,139.3777,139.2688,0.1089,0.7392,139.1338,0.2731,138.8607,156.4518,33.4401,-87.2774,4256.0107,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4395.3884,30.1508,30.0980,0.0528,0.5125,30.0049,0.2751,29.7298,50.5142,49.9899,105.9376,4395.3884,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4425.5392,46.9427,46.8738,0.0689,0.3709,46.9476,0.2568,46.6908,70.3533,33.3349,-19.8391,4425.5392,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4472.4819,30.7876,30.7103,0.0773,0.3803,30.8683,0.2660,30.6023,56.7455,33.3952,13.6078,4472.4819,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4503.2695,31.8670,31.6976,0.1694,0.4641,31.9746,0.5674,31.4072,59.3531,33.3466,-2.6076,4503.2695,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4535.1365,30.6138,30.4308,0.1830,0.5888,30.8519,0.5393,30.3126,60.8327,916.5821,-1.4796,4535.1365,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,4565.7503,926.4881,926.3158,0.1723,0.8512,926.3215,0.4785,925.8430,946.8010,33.2884,-885.9683,4565.7503,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5492.2384,30.7178,30.5890,0.1288,0.6969,30.5326,0.3450,30.1876,53.6013,33.3601,893.1997,5492.2384,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5522.9562,30.6891,30.5626,0.1265,0.5265,30.7157,0.3305,30.3852,56.2436,83.3174,-2.6423,5522.9562,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5553.6453,77.1265,76.9812,0.1453,0.5674,77.1195,0.3511,76.7684,108.8719,16.6801,-52.6283,5553.6453,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5630.7718,30.6970,30.5749,0.1221,0.5763,30.6330,0.3417,30.2913,48.4255,49.9962,60.4464,5630.7718,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5661.4688,47.6720,47.5358,0.1362,0.5277,47.6827,0.3328,47.3499,67.7247,283.3831,-19.2992,5661.4688,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5709.1408,280.6994,280.4938,0.2056,0.5538,281.0338,0.7520,280.2818,303.4358,33.3396,-235.7111,5709.1408,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5989.8402,30.2843,30.1052,0.1791,0.9066,30.1921,0.5575,29.6346,56.0760,33.3117,247.3598,5989.8402,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6020.1245,31.2221,31.0423,0.1798,0.8332,31.3262,0.5717,30.7545,59.1034,83.3418,-3.0274,6020.1245,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6051.3466,78.6675,78.4614,0.2061,0.9555,78.8255,0.6165,78.2090,111.2231,16.5902,-52.1197,6051.3466,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6130.0141,31.1896,31.0126,0.1770,1.1303,30.8614,0.5653,30.2961,49.1458,50.0900,62.0773,6130.0141,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6161.2037,47.0144,46.8338,0.1806,0.8218,46.9747,0.4642,46.5105,68.0462,2883.2095,-18.9004,6161.2037,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6208.2181,2885.6632,2885.4574,0.2058,0.8048,2885.8170,0.4779,2885.3391,2904.2413,33.3263,-2836.1951,6208.2181,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9093.8813,30.7212,30.5343,0.1869,0.9751,30.5318,0.5052,30.0266,51.9044,33.2851,2852.3369,9093.8813,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9124.6025,30.7409,30.6117,0.1292,0.8039,30.4917,0.4626,30.0291,54.4683,66.5936,-2.5639,9124.6025,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9155.3434,60.5944,60.4498,0.1446,0.5677,60.5942,0.3558,60.2384,90.3210,33.4065,-35.8527,9155.3434,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9215.9378,29.8794,29.7491,0.1303,0.5823,29.8458,0.3399,29.5059,63.1331,33.3108,27.1879,9215.9378,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9245.8172,46.9716,46.8326,0.1390,0.5617,46.9684,0.3470,46.6214,66.5645,349.9434,-3.4314,9245.8172,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9292.7888,338.3827,338.2462,0.1365,0.5730,338.3616,0.3411,338.0205,369.5363,33.4177,-302.9718,9292.7888,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9631.1715,45.7053,45.5819,0.1234,0.5664,45.6493,0.3375,45.3118,64.5713,33.3535,304.9650,9631.1715,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9676.8768,31.6396,31.4529,0.1867,0.5242,32.1008,0.5842,31.5166,52.2195,33.3231,12.3518,9676.8768,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9708.5164,31.6546,31.4579,0.1967,1.0040,31.6443,0.6279,31.0164,53.9030,33.3407,-1.6835,9708.5164,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9740.1710,30.1538,29.9708,0.1830,0.9937,29.9794,0.5070,29.4724,55.5891,33.3228,-1.6861,9740.1710,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9770.3248,31.7455,31.5631,0.1824,0.8357,31.6049,0.4526,31.1523,58.7581,933.3024,-3.1690,9770.3248,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,9802.0703,929.5862,929.3807,0.2055,0.7124,929.8450,0.6375,929.2075,960.3150,16.6872,-901.5569,9802.0703,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10731.6565,15.5467,15.3700,0.1767,0.9872,16.1972,0.4705,15.7267,47.4160,16.6260,912.8990,10731.6565,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10747.2032,30.3665,30.1844,0.1821,1.6607,29.6034,0.5754,29.0280,48.4953,83.3530,-1.0793,10747.2032,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10777.5697,77.2404,77.0365,0.2039,0.9180,77.2618,0.5499,76.7119,101.4818,33.3292,-52.9865,10777.5697,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10854.8101,32.1842,32.0011,0.1831,0.9663,32.0269,0.5783,31.4486,57.5706,33.3280,43.9112,10854.8101,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10886.9943,30.2098,30.0410,0.1688,0.8288,29.9643,0.4718,29.4925,58.7144,99.9803,-1.1438,10886.9943,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10917.2041,107.4398,107.3201,0.1197,0.6007,107.3312,0.4658,106.8654,128.4849,33.3647,-69.7705,10917.2041,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11024.6439,33.7108,33.5214,0.1894,0.5039,34.1294,0.5920,33.5374,54.4098,49.9056,74.0751,11024.6439,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11058.3547,45.4940,45.3663,0.1277,0.9410,45.4316,0.3120,45.1196,70.6046,16.6556,-16.1948,11058.3547,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11103.8487,30.5669,30.4432,0.1237,0.8905,30.1423,0.3119,29.8304,41.7662,33.3123,28.8384,11103.8487,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11134.4156,30.6302,30.5168,0.1134,0.4777,30.7500,0.3242,30.4258,44.5116,66.7763,-2.7454,11134.4156,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11165.0458,47.3680,47.1439,0.2241,0.6107,47.4821,0.4646,47.0175,80.6577,33.3287,-36.1461,11165.0458,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11212.4138,46.0871,45.8881,0.1990,0.7392,46.1170,0.4654,45.6516,66.6184,33.3123,14.0393,11212.4138,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11258.5009,46.5606,46.3843,0.1763,0.7871,46.4742,0.4553,46.0189,53.8436,66.6258,12.7748,11258.5009,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11305.0615,46.2298,46.1003,0.1295,0.7171,46.0611,0.5239,45.5372,73.9088,83.3325,-20.0652,11305.0615,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11351.2913,78.3590,78.2139,0.1451,0.5631,78.3456,0.3365,78.0091,111.0115,16.6758,-37.1027,11351.2913,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11429.6503,29.8762,29.7527,0.1235,0.5626,29.9485,0.3998,29.5487,49.3283,16.6539,61.6832,11429.6503,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11459.5265,30.2944,30.1698,0.1246,0.6492,30.1909,0.3284,29.8625,36.1060,66.6820,13.2223,11459.5265,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11489.8209,47.1723,47.0342,0.1381,0.5598,47.1342,0.3368,46.7974,72.4936,283.3742,-36.3876,11489.8209,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11536.9932,277.5304,277.3255,0.2049,0.5344,277.8781,0.5876,277.2905,308.6955,33.3010,-236.2019,11536.9932,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11814.5236,45.4080,45.2205,0.1875,0.9020,45.2174,0.4651,44.7523,64.4661,33.3528,244.2294,11814.5236,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11859.9316,45.5133,45.3345,0.1788,0.7283,45.9390,0.6231,45.3159,52.4109,49.9984,12.0552,11859.9316,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11905.4449,46.3092,46.1114,0.1978,1.1540,46.0506,0.6115,45.4391,56.8960,266.6371,-4.4851,11905.4449,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11951.7541,246.9127,246.7732,0.1395,0.9173,246.5303,0.3339,246.1964,277.2239,33.3086,-220.3279,11951.7541,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12198.6668,46.3563,46.1865,0.1698,0.5468,46.3595,0.4596,45.8999,63.6198,50.0412,213.6041,12198.6668,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12245.0231,47.6531,47.4639,0.1892,0.5727,48.1833,0.5966,47.5867,67.3047,33.3324,-3.6849,12245.0231,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12292.6762,45.8402,45.6217,0.2185,1.1278,45.8689,0.5834,45.2855,52.9840,266.6548,14.3207,12292.6762,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12338.5164,246.3935,246.2319,0.1616,1.1446,245.9178,0.4926,245.4252,273.7986,16.6055,-220.8146,12338.5164,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12584.9099,16.3755,16.2410,0.1345,0.6822,16.2470,0.3715,15.8755,44.0106,33.3734,229.7880,12584.9099,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12601.2854,29.9969,29.8157,0.1812,0.5690,30.4775,0.7142,29.7633,61.0085,33.3103,-16.9979,12601.2854,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12631.2823,47.0569,46.8642,0.1927,1.0496,46.8883,0.5939,46.2944,64.3219,50.0185,-3.3134,12631.2823,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12678.3392,47.2882,47.1076,0.1806,0.8982,47.0282,0.5796,46.4486,67.2835,33.3523,-2.9616,12678.3392,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12725.6274,45.2460,45.0658,0.1802,0.6573,45.6171,0.4615,45.1556,53.3476,49.9972,13.9359,12725.6274,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12770.8734,46.7148,46.5385,0.1763,1.0451,46.3856,0.4562,45.9294,58.0988,383.2713,-4.7512,12770.8734,NA,NA,NA
