Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5300.7799,40.2959,39.7667,0.5292,2.3048,40.2126,1.7159,38.4967,63.0187,33.3450,-11.5290,5300.7799,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5341.0758,32.0952,31.9130,0.1822,2.2440,31.9444,1.7402,30.2042,56.0678,99.9056,6.9509,5341.0758,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5373.1710,92.4759,92.2293,0.2466,2.1149,92.6066,1.8915,90.7151,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5465.6469,1.1024,1.0288,0.0736,2.8716,1.1257,1.1257,0.0000,31.4023,16.6553,24.6655,5465.6469,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5466.7493,13.2203,13.1703,0.0500,2.2795,12.3267,1.2914,11.0353,46.9552,33.3967,-15.5529,5466.7493,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5479.9696,45.9528,45.8763,0.0765,1.3892,46.5474,1.7022,44.8452,67.1316,49.9856,-20.1764,5479.9696,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5525.9224,48.5098,48.3366,0.1732,1.9906,48.8775,1.8912,46.9863,71.1644,33.3533,-4.0328,5525.9224,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5574.4322,48.0267,47.8371,0.1896,2.3771,47.7086,1.7817,45.9269,56.0079,33.3413,15.1565,5574.4322,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5622.4589,30.1077,29.9148,0.1929,2.0817,30.3580,2.0185,28.3395,41.3225,66.6845,14.6854,5622.4589,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5652.5666,44.9777,44.7855,0.1922,2.3547,45.0096,1.8603,43.1493,77.8993,33.3401,-36.5768,5652.5666,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5697.5443,44.1455,43.9526,0.1929,2.4050,44.6300,2.1674,42.4626,66.2617,33.3009,11.6376,5697.5443,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5741.6898,34.5459,34.3562,0.1897,2.9146,33.7237,1.7703,31.9534,55.4171,33.3330,10.8446,5741.6898,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5776.2357,44.3817,44.1822,0.1995,2.1146,44.2534,1.7529,42.5005,54.2042,483.3179,1.2129,5776.2357,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,5820.6174,467.5289,467.3151,0.2138,2.0087,467.8787,1.8120,466.0667,493.1404,16.6629,-438.9362,5820.6174,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6288.1463,13.3387,13.1234,0.2153,2.3805,12.9655,1.6566,11.3089,42.2744,33.3405,450.8660,6288.1463,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6301.4850,32.7226,32.5337,0.1889,2.0393,32.8063,1.7653,31.0410,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6334.2076,7.0906,6.9231,0.1675,2.1452,6.7159,1.4696,5.2463,29.5536,566.5583,12.7208,6334.2076,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6341.2982,558.8145,558.7370,0.0775,1.7925,558.8189,1.6404,557.1785,589.0213,33.3329,-559.4677,6341.2982,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6900.1127,32.4170,32.3535,0.0635,1.8031,32.3625,1.6157,30.7468,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6932.5297,7.4065,7.3638,0.0427,1.7547,7.0961,1.4102,5.6859,31.1227,16.6713,557.8986,6932.5297,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6939.9362,27.8906,27.8331,0.0575,1.4498,28.2927,1.7016,26.5911,40.3875,33.3643,-9.2648,6939.9362,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6967.8268,13.0115,12.8197,0.1918,1.8579,13.9494,1.6828,12.2666,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6980.8383,5.1463,5.0392,0.1071,2.8076,4.0092,1.4548,2.5544,32.8497,33.3118,7.5378,6980.8383,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,6985.9846,30.9949,30.8663,0.1286,1.6832,31.2411,1.6859,29.5552,61.0152,16.6756,-28.1655,6985.9846,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7016.9795,33.6235,33.4982,0.1253,1.9404,33.7488,1.6997,32.0491,46.6959,16.7357,14.3193,7016.9795,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7050.6030,11.6353,11.5147,0.1206,2.0770,11.5219,1.6895,9.8324,29.8081,50.0011,16.8878,7050.6030,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7062.2383,40.3263,40.1540,0.1723,1.9754,40.2629,1.7638,38.4991,68.1739,16.6018,-38.3658,7062.2383,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7102.5646,36.3873,36.2407,0.1466,1.9347,36.3979,1.7310,34.6669,44.4494,33.3243,23.7245,7102.5646,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7138.9519,30.1794,30.0513,0.1281,1.9845,30.0873,1.6673,28.4200,41.3864,16.6869,3.0630,7138.9519,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7169.1313,12.4350,12.3136,0.1214,1.9063,12.5061,1.7420,10.7641,27.8939,50.0115,13.4925,7169.1313,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7181.5663,34.9117,34.7688,0.1429,1.9925,34.9153,1.7344,33.1809,65.4704,16.6544,-37.5765,7181.5663,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7216.4780,29.0653,28.9291,0.1362,2.0103,29.0055,1.6836,27.3219,47.2131,49.9918,18.2573,7216.4780,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7245.5433,45.9832,45.8341,0.1491,1.9632,45.9289,1.6661,44.2628,68.1396,16.6534,-20.9265,7245.5433,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7291.5265,30.2788,30.1563,0.1225,1.9240,30.3145,1.6945,28.6200,38.8098,66.7081,29.3298,7291.5265,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7321.8053,60.2306,59.8459,0.3847,1.9741,60.3302,1.7455,58.5847,75.2391,50.0052,-36.4293,7321.8053,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7382.0359,33.4148,33.2314,0.1834,2.1016,33.4542,1.8202,31.6340,65.0137,16.6494,10.2254,7382.0359,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7415.4507,30.5837,30.4020,0.1817,2.1625,30.3933,1.6249,28.7684,48.2483,499.9837,16.7654,7415.4507,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7446.0344,496.2298,496.0226,0.2072,1.9937,496.4021,1.7737,494.6284,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7942.2642,1.2156,1.0763,0.1393,2.7392,1.0420,1.0420,0.0000,21.4185,33.3619,26.8298,7942.2642,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7943.4798,31.8895,31.7047,0.1848,2.0137,31.9199,1.7142,30.2057,53.5648,16.6402,-32.1463,7943.4798,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7975.3693,14.2772,14.1019,0.1753,2.0664,14.2298,1.7254,12.5044,38.3155,550.0017,15.2493,7975.3693,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,7989.6465,551.1093,550.8958,0.2135,2.0790,551.2514,1.7289,549.5225,574.0400,1683.1024,-535.7245,7989.6465,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,8540.7558,1676.1396,1676.0571,0.0825,2.2830,1675.6909,1.7275,1673.9634,1706.0331,16.6793,-1131.9931,8540.7558,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10216.8954,18.6353,18.5692,0.0661,1.8379,18.5537,1.5898,16.9639,46.5728,16.6700,1659.4603,10216.8954,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10235.5307,24.1943,24.1301,0.0642,1.7618,24.1242,1.5695,22.5547,44.6075,33.3751,1.9653,10235.5307,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10259.7250,35.0779,34.9979,0.0800,1.6966,35.1314,1.6173,33.5141,53.7883,33.3562,-9.1808,10259.7250,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10294.8029,31.6462,31.4933,0.1529,1.7539,31.7548,1.6839,30.0709,52.0666,49.9935,1.7217,10294.8029,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10326.4491,46.3709,46.2769,0.0940,1.8722,46.4250,1.7096,44.7154,70.4139,33.4041,-18.3473,10326.4491,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10372.8200,47.8623,47.6747,0.1876,1.9357,48.0327,1.7321,46.3006,57.4471,50.0047,12.9668,10372.8200,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10420.6823,31.0535,30.5277,0.5258,2.1275,30.8726,1.7804,29.0922,59.5895,33.3366,-2.1424,10420.6823,NA,NA,NA
